date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2015-05-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.15,0.49
2015-05-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,71.0,0.53
2015-05-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.67,0.51
2015-05-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,73.33,0.55
2015-05-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.5,0.49
2015-05-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,69.2,0.52
2015-05-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.67,0.49
2015-05-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,70.24,0.53
2015-06-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.8,0.51
2015-06-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,72.0,0.54
2015-06-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,63.8,0.48
2015-06-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.08,0.5
2015-06-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,63.36,0.47
2015-06-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,69.0,0.51
2015-06-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.67,0.5
2015-06-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,70.83,0.53
2015-06-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,68.67,0.51
2015-06-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,68.0,0.51
2015-06-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.5,0.5
2015-06-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,68.48,0.51
2015-06-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,64.9,0.48
2015-06-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,62.85,0.47
2015-06-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,62.8,0.47
2015-07-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.05,0.45
2015-07-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,62.5,0.47
2015-07-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.5,0.44
2015-07-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,62.4,0.47
2015-07-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,64.2,0.48
2015-07-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.75,0.49
2015-07-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,64.6,0.48
2015-07-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,66.83,0.5
2015-07-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,68.33,0.51
2015-07-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.0,0.49
2015-07-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,66.33,0.5
2015-07-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,66.85,0.5
2015-07-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,61.35,0.46
2015-07-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.35,0.44
2015-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,68.75,0.51
2015-07-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,68.64,0.51
2015-07-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.95,0.51
2015-07-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.4,0.49
2015-08-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,57.52,0.43
2015-08-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.44,0.44
2015-08-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,58.52,0.44
2015-08-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,55.6,0.41
2015-08-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,58.62,0.44
2015-08-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,69.24,0.52
2015-08-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.16,0.44
2015-08-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,63.13,0.47
2015-08-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,71.33,0.53
2015-08-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,62.4,0.47
2015-08-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,58.4,0.44
2015-08-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.55,0.45
2015-08-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,56.9,0.42
2015-08-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,66.96,0.5
2015-09-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.65,0.47
2015-09-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.95,0.43
2015-09-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,61.35,0.44
2015-09-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,57.2,0.41
2015-09-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.85,0.43
2015-09-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.8,0.43
2015-09-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,68.83,0.49
2015-09-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,58.95,0.42
2015-09-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,63.8,0.46
2015-09-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,62.25,0.45
2015-09-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.5,0.43
2015-09-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,61.69,0.44
2015-09-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,63.76,0.46
2015-10-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.5,0.46
2015-10-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,64.55,0.46
2015-10-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.95,0.43
2015-10-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.0,0.43
2015-10-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.8,0.42
2015-10-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,61.7,0.44
2015-10-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,58.87,0.42
2015-10-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,61.45,0.44
2015-10-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,68.75,0.49
2015-10-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,64.33,0.46
2015-10-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,62.1,0.44
2015-10-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,64.25,0.46
2015-10-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,61.75,0.44
2015-10-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.25,0.43
2015-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,73.4,0.52
2015-10-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,64.8,0.46
2015-11-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,71.0,0.5
2015-11-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,68.45,0.48
2015-11-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,64.3,0.45
2015-11-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,63.6,0.45
2015-11-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,64.75,0.46
2015-11-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,71.15,0.5
2015-11-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,66.15,0.47
2015-11-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.67,0.48
2015-11-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.67,0.48
2015-11-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.25,0.46
2015-11-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.81,0.46
2015-11-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,61.7,0.43
2015-11-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,61.81,0.44
2015-11-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,76.61,0.54
2015-11-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,71.45,0.5
2015-11-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.6,0.48
2015-12-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,74.05,0.52
2015-12-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,71.05,0.5
2015-12-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.6,0.46
2015-12-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,63.6,0.44
2015-12-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,68.45,0.48
2015-12-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.45,0.47
2015-12-15,North Western,Kurunegala,Kurunegala,1914,7.48,80.32,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,71.85,0.5
2015-12-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.35,0.47
2015-12-15,Southern,Galle,Galle,1910,6.04,80.22,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,68.45,0.48
2015-12-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,63.9,0.45
2015-12-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.15,0.45
2015-12-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,64.03,0.45
2015-12-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,78.4,0.55
2015-12-15,Western,Gampaha,Gampaha,1909,7.08,79.98,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,73.55,0.51
2016-01-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,86.28,0.6
2016-02-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,75.5,0.53
2016-02-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,68.0,0.47
2016-02-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,74.75,0.52
2016-02-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,71.42,0.5
2016-02-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,75.83,0.53
2016-02-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,59.0,0.41
2016-02-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,70.0,0.49
2016-02-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.17,0.47
2016-02-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,77.25,0.54
2016-02-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,80.17,0.56
2016-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,76.63,0.53
2016-02-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,69.49,0.48
2016-02-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,73.92,0.52
2016-03-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.67,0.47
2016-03-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,63.5,0.44
2016-03-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,70.33,0.49
2016-03-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.0,0.45
2016-03-15,Eastern,Trincomalee,Trincomalee,366,8.57,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,66.33,0.46
2016-03-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.33,0.47
2016-03-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,74.25,0.51
2016-03-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,55.83,0.39
2016-03-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,66.25,0.46
2016-03-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,66.83,0.46
2016-03-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,80.0,0.55
2016-03-15,Northern,Mullattivu,Mulaitivu,365,9.27,80.81,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,68.75,0.47
2016-03-15,Northern,Vavuniya,Vavuniya,367,8.75,80.5,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,60.42,0.42
2016-03-15,Sabaragamuwa,Kegalle,Kegalle,1913,7.25,80.34,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,66.67,0.46
2016-03-15,Sabaragamuwa,Ratnapura,Rathnapura,1919,6.72,80.34,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,66.0,0.46
2016-03-15,Southern,Hambantota,Hambantota,1908,6.14,81.08,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,71.38,0.49
2016-03-15,Uva,Badulla,Badulla,1907,6.99,81.04,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,76.67,0.53
2016-03-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,78.08,0.54
2016-03-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,64.86,0.45
2016-03-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,70.58,0.49
2016-04-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,69.67,0.48
2016-04-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,71.08,0.49
2016-04-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.5,0.45
2016-04-15,North Central,Anuradhapura,Anuradhapura,1906,8.34,80.33,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.21,0.46
2016-04-15,North Central,Polonnaruwa,Polonnaruwa,1888,7.93,81.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,76.17,0.53
2016-04-15,North Western,Puttalam,Puttalam,1918,8.04,79.84,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,62.67,0.43
2016-04-15,Northern,Jaffna,Jaffna,362,9.66,80.01,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,69.38,0.48
2016-04-15,Northern,Kilinochchi,Kilinochchi,363,9.4,80.4,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,65.42,0.45
2016-04-15,Northern,Mannar,Mannar,364,8.98,79.9,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,80.0,0.55
2016-04-15,Southern,Matara,Matara,1916,5.95,80.52,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,76.33,0.53
2016-04-15,Uva,Moneragala,Monaragala,1889,6.87,81.23,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,76.33,0.53
2016-04-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,73.57,0.51
2016-04-15,Western,Colombo,Colombo City,368,6.93,79.85,cereals and tubers,Rice (white),133,KG,actual,Retail,LKR,67.04,0.46
2016-04-15,Western,Kalutara,Kalutara,1911,6.59,79.96,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,70.58,0.49
2016-05-15,Central,Kandy,Kandy,1912,7.29,80.59,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,67.62,0.46
2016-05-15,Central,Matale,Matale,1915,7.47,80.62,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,69.42,0.48
2016-05-15,Central,Nuwara Eliya,Nuwara Eliya,1917,6.95,80.75,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,74.08,0.51
2016-05-15,Eastern,Ampara,Ampara,360,7.28,81.67,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,71.62,0.49
2016-05-15,Eastern,Batticaloa,Batticaloa,361,7.72,81.7,cereals and tubers,Rice (long grain),162,KG,actual,Retail,LKR,72.25,0.5
